Numero,Nimi,Valmistaja,Pullokoko,Hinta,Litrahinta,Uutuus,Hinnastojärjestyskoodi,Tyyppi,Alatyyppi,Erityisryhmä,Oluttyyppi,Valmistusmaa,Alue,Vuosikerta,Etikettimerkintöjä,Huomautus,Rypäleet,Luonnehdinta,Pakkaustyyppi,Suljentatyyppi,Alkoholi-%,Hapot g/l,Sokeri g/l,Kantavierrep-%,Väri EBC,Katkerot EBU,Energia kcal/100 ml,Valikoima,EAN
952886,Vergelegen DNA 2015,Vergelegen Wines,"0,75 l",29.98,39.97,,110,punaviinit,Roteva & Voimakas,,,Etelä-Afrikka,Coastal Region,2015,,,"Cabernet Franc, Merlot, Cabernet Sauvignon, ","Täyteläinen, tanniininen, tumman kirsikkainen, luumuinen",pullo,luonnonkorkki,14.5,5.4,3,,,,80.0,tilausvalikoima,6003706000309
913656,Vergelegen V 2013,Vergelegen Wines,"0,75 l",74.99,99.99,,110,punaviinit,Roteva & Voimakas,,,Etelä-Afrikka,Coastal Region,2013,,,"Cabernet Sauvignon, ","Täyteläinen, tanniininen, mausteinen, tumman kirsikkainen, mustaherukkainen",pullo,luonnonkorkki,14.0,5.8,3,,,,80.0,tilausvalikoima,6003706777775
453907,Wolf & Woman Pinotage 2019,Jolandie Fouché,"0,75 l",28.70,38.27,,110,punaviinit,Roteva & Voimakas,,,Etelä-Afrikka,Coastal Region,2019,WO Swartland,Saattaa sisältää sakkaa,"Pinotage, ","Täyteläinen, erittäin tanniininen, tumman kirsikkainen, karhunvatukkainen, kevyen savukinkkuinen, hennon oliivinen, mausteinen, kevyen tamminen",pullo,luonnonkorkki,12.5,5.0,2,,,,70.0,erikoiserä,6009648141384
424497,Bizoe Estalét Syrah 2016,Bizoe,"0,75 l",33.55,44.73,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2016,WO Western Cape,Saattaa sisältää sakkaa,,"Täyteläinen, tanniininen, kirsikkainen, boysenmarjainen, hennon vadelmainen, kevyen oliivinen, mausteinen, tamminen",pullo,luonnonkorkki,13.5,6.1,4,,,,80.0,erikoiserä,6009900024127
402267,Café Culture Pinotage 2020,KWV,"0,75 l",10.99,14.52,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2020,WO Western Cape,Reilu kauppa,"Pinotage, ","Täyteläinen, tanniininen, tumman luumuinen, karhunvatukkahilloinen, runsaan mokkainen, maitosuklainen",pullo,metallinen kierrekapseli,14.0,5.7,,,,,80.0,vakiovalikoima,6002323005612
494528,Cape Original Shiraz Cabernet Sauvignon Organic 2020 kartonkitölkki,Origin Wine,1 l,9.88,9.88,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2020,WO Western Cape,,"Shiraz, Cabernet Sauvignon, ","Keskitäyteläinen, keskitanniininen, mustikkainen, punaherukkainen, kirsikkainen, hennon yrttinen",kartonkitölkki,muovisuljin,13.0,5.9,6,,,,80.0,vakiovalikoima,6009706970574
429857,Chill Out Cabernet Sauvignon Shiraz 2020 muovipullo,Altia,"0,75 l",7.99,10.39,,110,punaviinit,Pehmeä & Hedelmäinen,vegaaninen,,Etelä-Afrikka,Muut,2020,WO Western Cape,Reilu kauppa,"Cabernet Sauvignon, Shiraz, ","Keskitäyteläinen, keskitanniininen, tumman luumuinen, kirsikkainen, mustikkainen, kevyen yrttinen, vaniljainen",muovipullo,muovisuljin,13.5,5.7,6,,,,80.0,vakiovalikoima,6412700793115
935457,Creation Cabernet Merlot Petit Verdot 2016,Creation Wines,"0,75 l",25.99,34.65,,110,punaviinit,Roteva & Voimakas,,,Etelä-Afrikka,Muut,2016,WO Walker Bay,Saattaa sisältää sakkaa,"Cabernet Sauvignon, Merlot, Petit Verdot, ","Täyteläinen, tanniininen, karhunvatukkainen, boysenmarjainen, setrinen",pullo,luonnonkorkki,14.5,6.2,2,,,,80.0,tilausvalikoima,6009800454024
911167,Creation Pinot Noir 2017,Creation Wines,"0,75 l",29.98,39.97,,110,punaviinit,Marjaisa & Raikas,,,Etelä-Afrikka,Muut,2017,WO Walker Bay,Saattaa sisältää sakkaa,"Pinot Noir, ","Keskitäyteläinen, keskitanniininen, karpaloinen, mausteinen, kukkainen",pullo,luonnonkorkki,14.0,6.1,3,,,,80.0,tilausvalikoima,6009800454116
925077,Creation Sumac Grenache 2015,Creation Wines,"0,75 l",49.98,66.64,,110,punaviinit,Roteva & Voimakas,,,Etelä-Afrikka,Muut,2015,WO Walker Bay,Saattaa sisältää sakkaa,"Grenache Noir, ","Täyteläinen, tanniininen, mustikkainen, mausteinen, yrttinen",pullo,luonnonkorkki,15.0,6.5,2,,,,80.0,tilausvalikoima,6009800454475
938657,Creation Syrah Grenache 2016,Creation Wines,"0,75 l",25.99,34.65,,110,punaviinit,Roteva & Voimakas,,,Etelä-Afrikka,Muut,2016,WO Walker Bay,Saattaa sisältää sakkaa,"Syrah, Grenache Noir, ","Täyteläinen, tanniininen, boysenmarjainen, yrttinen, tamminen",pullo,luonnonkorkki,14.5,5.5,3,,,,80.0,tilausvalikoima,6009800454079
954003,Durbanville Hills Cabernet Sauvignon 2017,Distell,"0,75 l",12.49,16.65,,110,punaviinit,Roteva & Voimakas,,,Etelä-Afrikka,Muut,2017,WO Durbanville,,"Cabernet Sauvignon, ","Täyteläinen, tanniininen, mustaherukkainen, suklainen, tamminen",pullo,metallinen kierrekapseli,14.0,5.9,2,,,,80.0,tilausvalikoima,6001495000326
954442,Durbanville Hills Collectors Reserve Pinotage 2017,Durbanville Hills,"0,75 l",24.90,33.2,,110,punaviinit,Vivahteikas & Kehittynyt,,,Etelä-Afrikka,Muut,2017,WO Durbanville,,"Pinotage, ","Täyteläinen, tanniininen, tamminen, mausteinen, luumuinen",pullo,luonnonkorkki,14.5,5.6,2,,,,80.0,tilausvalikoima,6001108092595
941035,Durbanville Hills Pinotage 2017,Durbanville Hills,"0,75 l",12.98,17.31,,110,punaviinit,Pehmeä & Hedelmäinen,,,Etelä-Afrikka,Muut,2017,WO Durdanville,,"Pinotage, ","Keskitäyteläinen, keskitanniininen, kirsikkainen, luumuinen, mausteinen",pullo,luonnonkorkki,14.0,5.7,1,,,,80.0,tilausvalikoima,6001495000418
911044,Durbanville Hills Shiraz 2016,Durbanville Hills,"0,75 l",12.98,17.31,,110,punaviinit,Roteva & Voimakas,,,Etelä-Afrikka,Muut,2016,WO Durbanville,,"Shiraz, ","Täyteläinen, tanniininen, luumuinen, mausteinen, vaniljainen",pullo,luonnonkorkki,14.0,6.0,3,,,,80.0,tilausvalikoima,6001495000470
436837,Footmark Pinotage 2020,Peter Mertes,"0,75 l",7.98,10.51,,110,punaviinit,Mehevä & Hilloinen,ympäristövastuullinen pakkaus,,Etelä-Afrikka,Muut,2020,WO Western Cape,,"Pinotage, ","Keskitäyteläinen, keskitanniininen, karpaloinen, punamarjainen, mausteinen",pullo,metallinen kierrekapseli,14.5,5.2,7,,,,80.0,vakiovalikoima,4003301051920
906467,Franschhoek Cellar Stone Bridge Pinotage 2017,Franschhoek Cellar,"0,75 l",13.69,18.12,,110,punaviinit,Mehevä & Hilloinen,kestävän kehityksen sertifiointi,,Etelä-Afrikka,Muut,2017,WO Western Cape,,"Pinotage, ","Täyteläinen, tanniininen, tumman kirsikkainen, vadelmainen, mausteinen",pullo,metallinen kierrekapseli,14.0,5.8,,,,,80.0,tilausvalikoima,6003430001986
956732,Grace,Stellar Winery,"0,75 l",11.19,14.92,,110,punaviinit,Pehmeä & Hedelmäinen,,,Etelä-Afrikka,Muut,,Wine of South Africa,Fair for Life,"Ruby Cabernet, ","Täyteläinen, keskitanniininen, makea, kirsikkainen, karhunvatukkahilloinen, mausteinen",pullo,metallinen kierrekapseli,13.0,5.3,65,,,,100.0,tilausvalikoima,6009679894273
499288,Green Cosmos Consciology Series 2020 muovipullo,Astra Wines,1 l,10.99,10.59,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2020,WO Swartland,Fair for Life,"Cabernet Sauvignon, ","Täyteläinen, tanniininen, hapankirsikkainen, tumman luumuinen, mokkainen, hennon maustepippurinen",muovipullo,muovisuljin,13.5,5.9,4,,,,80.0,vakiovalikoima,3552657017742
931357,Hamina Tattoo Punaviini,Darling Cellars,"0,75 l",10.48,13.84,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,,WO Western Cape,Saattaa sisältää sakkaa,"Cabernet Sauvignon, Merlot, ","Täyteläinen, keskitanniininen, karhunvatukkainen, tumman kirsikkainen, mausteinen",pullo,metallinen kierrekapseli,13.5,5.6,4,,,,80.0,tilausvalikoima,6009615621741
411067,I Hate Wine Merlot Nebbiolo 2020,Du Toitskloof,"0,75 l",9.98,13.17,,110,punaviinit,Pehmeä & Hedelmäinen,ympäristövastuullinen pakkaus,,Etelä-Afrikka,Muut,2020,WO Western Cape,Reilu kauppa,"Merlot, Nebbiolo, ","Keskitäyteläinen, keskitanniininen, mansikkahilloinen, kirsikkainen, karhunvatukkainen, hennon voinen",pullo,metallinen kierrekapseli,13.5,5.6,14,,,,80.0,vakiovalikoima,6007676002547
487128,Juno Shiraz 2020 kartonkitölkki,Cape Wine Company,1 l,9.99,9.99,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2020,WO Western Cape,Reilu kauppa. Saattaa sisältää sakkaa,"Shiraz, ","Keskitäyteläinen, keskitanniininen, tumman kirsikkainen, vadelmainen, luumuinen, paprikainen, hennon oliivinen",kartonkitölkki,muovisuljin,14.0,4.8,3,,,,80.0,vakiovalikoima,6009806160134
005436,KWV Classic Collection Cabernet Sauvignon 2019,KWV,"0,75 l",10.99,14.52,,110,punaviinit,Mehevä & Hilloinen,kestävän kehityksen sertifiointi,,Etelä-Afrikka,Muut,2019,WO Western Cape,,"Cabernet Sauvignon, ","Täyteläinen, tanniininen, karhunvatukkainen, mustaherukkainen, kirsikkainen, kevyen yrttinen",pullo,metallinen kierrekapseli,13.5,6.0,3,,,,80.0,vakiovalikoima,6002323400332
006726,KWV Classic Collection Pinotage 2018,KWV,"0,75 l",10.99,14.52,,110,punaviinit,Mehevä & Hilloinen,kestävän kehityksen sertifiointi,,Etelä-Afrikka,Muut,2018,WO Western Cape,,"Pinotage, ","Keskitäyteläinen, keskitanniininen, tumman kirsikkainen, luumuinen, kevyen nokinen, hennon mintunlehtinen",pullo,metallinen kierrekapseli,14.0,5.5,1,,,,80.0,vakiovalikoima,6002323400530
449137,KWV Classic Collection Shiraz 2020,KWV,"0,75 l",10.99,14.52,,110,punaviinit,Mehevä & Hilloinen,kestävän kehityksen sertifiointi,,Etelä-Afrikka,Muut,2020,Western Cape,,"Shiraz, ","Keskitäyteläinen, keskitanniininen, tumman kirsikkainen, karhunvatukkainen, kevyen paahteinen, pippurinen",pullo,metallinen kierrekapseli,14.0,6.1,4,,,,80.0,vakiovalikoima,6002323400639
935587,Kanonkop Kadette Cape Blend 2017,Kanonkop,"0,75 l",16.99,22.52,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2017,WO Stellenbosch,,"Pinotage, Cabernet Sauvignon, Merlot, ","Täyteläinen, keskitanniininen, marjainen, mausteinen",pullo,luonnonkorkki,14.0,5.4,3,,,,80.0,tilausvalikoima,6009801167039
492877,Ken Forrester SGM 2019,Ken Forrester,"0,75 l",20.22,26.83,,110,punaviinit,Mehevä & Hilloinen,ympäristövastuullinen pakkaus,,Etelä-Afrikka,Muut,2019,WO Western Cape,Saattaa sisältää sakkaa,"Grenache Noir, Mourvèdre, Syrah, ","Keskitäyteläinen, keskitanniininen, herukkainen, kypsän karpaloinen, metsämarjainen, kevyen tamminen",pullo,metallinen kierrekapseli,13.5,5.9,,,,,80.0,vakiovalikoima,6009607660277
944877,Kleine Zalze Vineyard Selection Pinotage 2016,Kleine Zalze,"0,75 l",12.68,16.91,,110,punaviinit,Mehevä & Hilloinen,kestävän kehityksen sertifiointi,,Etelä-Afrikka,Muut,2016,WO Western Cape,,"Pinotage, ","Täyteläinen, keskitanniininen, karhunvatukkainen, mustaherukkainen, vaniljainen",pullo,metallinen kierrekapseli,14.5,6.1,4,,,,80.0,tilausvalikoima,6009611450604
939974,Kleine Zalze Vineyard Selection Shiraz Mourvèdre Viogni 2017,Kleine Zalze,"0,375 l",6.98,18.35,,110,punaviinit,Mehevä & Hilloinen,kestävän kehityksen sertifiointi,,Etelä-Afrikka,Muut,2017,WO Western Cape,,"Syrah, Mourvèdre, Viognier, ","Täyteläinen, tanniininen, kirsikkainen, boysenmarjainen, kypsän puolukkainen, kevyen paahteinen",pullo,metallinen kierrekapseli,14.5,5.3,2,,,,80.0,vakiovalikoima,6009611450390
928027,Kleine Zalze Vineyard Selection Shiraz Mourvèdre Viognier 2016,Kleine Zalze,"0,75 l",13.69,18.25,,110,punaviinit,Mehevä & Hilloinen,kestävän kehityksen sertifiointi,,Etelä-Afrikka,Muut,2016,WO Western Cape,,"Shiraz, Mourvèdre, Viognier, ","Täyteläinen, keskitanniininen, mausteinen, karhunvatukkainen, luumuinen",pullo,metallinen kierrekapseli,14.5,5.5,4,,,,80.0,tilausvalikoima,6009611450383
451877,Kumala Merlot Pinotage 2020,Accolade Wines,"0,75 l",7.69,10.12,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2020,WO Western Cape,,"Merlot, Pinotage, ","Keskitäyteläinen, keskitanniininen, karpaloinen, karhunvatukkainen, kirsikkainen, kevyen vaniljainen",pullo,metallinen kierrekapseli,14.5,5.3,3,,,,80.0,vakiovalikoima,5028267006981
466997,Kumala Pinotage Shiraz 2019,Accolade Wines,"0,75 l",10.19,13.45,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2019,WO Western Cape,Reilu kauppa,"Pinotage, Shiraz, ","Keskitäyteläinen, keskitanniininen, tumman kirsikkainen, herukkainen, kevyen lakritsinen, nokinen",pullo,metallinen kierrekapseli,12.5,5.3,4,,,,70.0,vakiovalikoima,5010134916165
465107,Luddite Saluez le Saboteur Red Blend 2016,Luddite,"0,75 l",30.90,41.2,,110,punaviinit,Roteva & Voimakas,,,Etelä-Afrikka,Muut,2016,WO Cape South Coast,Sisältää sakkaa,"Shiraz, Cabernet Sauvignon, Mourvèdre, ","Täyteläinen, tanniininen, tumman kirsikkainen, mustaherukkainen, karhunvatukkainen, mausteinen, hennon savuinen, tamminen, ryhdikäs, pitkä",pullo,kruunukorkki,14.5,5.4,2,,,,80.0,erikoiserä,6009828730599
938022,Mensa Shiraz Malbec 2017,Overhex Wines International,"0,75 l",10.97,14.49,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2017,Western Cape,,"Syrah, Malbec, ","Täyteläinen, keskitanniininen, tumman kirsikkainen, karhunvatukkainen, pippurinen",pullo,luonnonkorkki,14.5,5.4,7,,,,80.0,tilausvalikoima,6003747006889
910805,Nederburg Cabernet Sauvignon 2019,Nederburg,"0,75 l",11.99,15.85,uutuus,110,punaviinit,Vivahteikas & Kehittynyt,kestävän kehityksen sertifiointi,,Etelä-Afrikka,Muut,2019,WO Western Cape,,"Cabernet Sauvignon, Cabernet Franc, Petit Verdot, ","Keskitäyteläinen, keskitanniininen, nahkainen, tamminen, tumman kirsikkainen",pullo,luonnonkorkki,13.5,6.0,4,,,,80.0,tilausvalikoima,6001452301862
908458,Nederburg Duet 2018,Nederburg,"0,75 l",8.99,11.85,,110,punaviinit,Mehevä & Hilloinen,ympäristövastuullinen pakkaus,,Etelä-Afrikka,Muut,2018,WO Western Cape,,"Pinotage, Shiraz, ","Keskitäyteläinen, tanniininen, kirsikkainen, marjainen, tamminen",pullo,metallinen kierrekapseli,14.0,5.6,8,,,,80.0,tilausvalikoima,6001452348706
462387,Nederburg Edelrood 2019,Nederburg,"0,75 l",12.48,16.51,,110,punaviinit,Mehevä & Hilloinen,kestävän kehityksen sertifiointi,,Etelä-Afrikka,Muut,2019,WO Western Cape,,"Cabernet Sauvignon, Merlot, ","Täyteläinen, tanniininen, boysenmarjainen, herukkainen, karpaloinen, yrttinen, hennon paahteinen",pullo,metallinen kierrekapseli,13.0,6.0,2,,,,70.0,vakiovalikoima,6001452283861
452407,Nederburg Shiraz 2018,Nederburg,"0,75 l",11.99,15.85,,110,punaviinit,Mehevä & Hilloinen,kestävän kehityksen sertifiointi,,Etelä-Afrikka,Muut,2018,WO Western Cape,,"Shiraz, ","Täyteläinen, keskitanniininen, kirsikkainen, karhunvatukkainen, kevyen paprikainen, mausteinen, hennon yrttinen",pullo,metallinen kierrekapseli,13.5,5.5,2,,,,80.0,vakiovalikoima,6001452371506
945437,Nederburg The Brew Master 2013,Nederburg,"0,75 l",19.99,26.52,,110,punaviinit,Roteva & Voimakas,,,Etelä-Afrikka,Muut,2013,WO Western Cape,,"Cabernet Sauvignon, Cabernet Franc, Malbec, Merlot, Petit Verdot, ","Täyteläinen, tanniininen, marjainen, mausteinen, tamminen",pullo,luonnonkorkki,14.5,6.0,3,,,,80.0,tilausvalikoima,6001108062710
934587,Nederburg The Motorcycle Marvel 2017,Nederburg,"0,75 l",19.99,26.52,,110,punaviinit,Mehevä & Hilloinen,kestävän kehityksen sertifiointi,,Etelä-Afrikka,Muut,2017,WO Western Cape,,"Mourvèdre, Carignan, Shiraz, Grenache, Cinsault, ","Täyteläinen, tanniininen, marjainen, nahkainen, luumuinen",pullo,luonnonkorkki,14.5,5.9,2,,,,80.0,tilausvalikoima,6001108062727
455417,Rascallion Impress Rouge 2018,Rascallion Wines,"0,75 l",14.47,19.16,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2018,WO Swartland,Reilu kauppa. Saattaa sisältää sakkaa,"Shiraz, Cabernet Sauvignon, Pinotage, ","Täyteläinen, keskitanniininen, tumman kirsikkainen, karhunvatukkahilloinen, kypsän karpaloinen, vaniljainen, mausteinen",pullo,metallinen kierrekapseli,14.5,5.4,,,,,80.0,vakiovalikoima,0606110085977
940947,Ribshack Red 2017,DGB,"0,75 l",10.98,14.64,,110,punaviinit,Vivahteikas & Kehittynyt,ympäristövastuullinen pakkaus,,Etelä-Afrikka,Muut,2017,WO Western Cape,Saattaa sisältää sakkaa,"Pinotage, Syrah, ","Täyteläinen, tanniininen, savuinen, tamminen, suklainen",pullo,metallinen kierrekapseli,14.0,5.5,9,,,,80.0,tilausvalikoima,6001506904544
468627,Roodeberg Red 2019,KWV,"0,75 l",12.98,17.17,,110,punaviinit,Mehevä & Hilloinen,kestävän kehityksen sertifiointi,,Etelä-Afrikka,Muut,2019,WO Western Cape,Saattaa sisältää sakkaa,"Cabernet Sauvignon, Shiraz, Merlot, Petit Verdot, Tannat, Cabernet Franc, ","Keskitäyteläinen, tanniininen, karhunvatukkainen, tumman kirsikkainen, kevyen suklainen, mausteinen, paahteinen",pullo,metallinen kierrekapseli,14.0,5.8,2,,,,80.0,vakiovalikoima,6002323400233
913837,Running Duck Cabernet Sauvignon 2020,Stellar Winery,"0,75 l",11.99,15.85,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2020,WO Western Cape,Fair for Life. Ei lisättyä sulfiittia,"Cabernet Sauvignon, ","Keskitäyteläinen, keskitanniininen, marjainen, mausteinen",pullo,metallinen kierrekapseli,13.5,5.6,2,,,,80.0,tilausvalikoima,6009679895577
906357,Running Duck Merlot 2019,Stellar Winery,"0,75 l",11.99,15.85,,110,punaviinit,Marjaisa & Raikas,,,Etelä-Afrikka,Muut,2019,WO Western Cape,Fair for Life. Ei lisättyä sulfiittia,"Merlot, ","Keskitäyteläinen, keskitanniininen, marjainen, mausteinen, aromikas",pullo,metallinen kierrekapseli,14.0,6.1,2,,,,80.0,tilausvalikoima,6009679895584
901107,Running Duck Shiraz 2020,Stellar Winery,"0,75 l",11.99,15.85,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2020,WO Western Cape,Fair for Life. Ei lisättyä sulfiittia,"Shiraz, ","Täyteläinen, keskitanniininen, kirsikkainen, vadelmainen, mausteinen, kevyen salmiakkinen, hennon setrinen",pullo,metallinen kierrekapseli,13.0,5.3,3,,,,70.0,vakiovalikoima,6009679894174
431348,Selfie Oaked Pinotage 2020 kartonkitölkki,Hedon,1 l,11.29,11.29,,110,punaviinit,Roteva & Voimakas,vegaaninen,,Etelä-Afrikka,Muut,2020,,Fair for Life,"Pinotage, ","Täyteläinen, tanniininen, tumman kirsikkainen, karhunvatukkainen, kypsän karpaloinen, tummasuklainen, mausteinen, tamminen",kartonkitölkki,muovisuljin,14.0,5.2,6,,,,80.0,vakiovalikoima,6429830067962
921947,The Grinder Pinotage 2018,The Grape Grinder,"0,75 l",12.98,17.17,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2018,WO Western Cape,Saattaa sisältää sakkaa,"Pinotage, ","Täyteläinen, keskitanniininen, tumman kirsikkainen, karhunvatukkainen, herukkainen, mokkainen, hennon savuinen",pullo,metallinen kierrekapseli,14.0,5.6,4,,,,80.0,vakiovalikoima,6009806160486
488307,The Storyteller Cabernet Sauvignon Organic 2018,Stellar Winery,"0,75 l",14.98,19.84,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2018,WO Western Cape,Fair for Life. Ei lisättyä sulfiittia,"Cabernet Sauvignon, ","Keskitäyteläinen, tanniininen, mustaherukkainen, metsämarjainen, orvokkinen, hennon mustapippurinen",pullo,metallinen kierrekapseli,12.5,6.3,2,,,,70.0,vakiovalikoima,6009679890657
949097,Vergelegen Cabernet Sauvignon Merlot 2013,Vergelegen Wines,"0,75 l",15.98,21.17,,110,punaviinit,Vivahteikas & Kehittynyt,,,Etelä-Afrikka,Muut,2013,,,"Cabernet Sauvignon, Merlot, ","Keskitäyteläinen, keskitanniininen, kirsikkainen, viikunainen, paprikainen, hennon nahkainen, mausteinen",pullo,metallinen kierrekapseli,14.0,5.7,,,,,80.0,vakiovalikoima,6003706000200
465967,Zantsi The Luscious Red 2018,Darling Cellars,"0,75 l",8.49,11.19,,110,punaviinit,Mehevä & Hilloinen,,,Etelä-Afrikka,Muut,2018,WO Western Cape,Saattaa sisältää sakkaa,"Ruby Cabernet, Cinsault, ","Täyteläinen, keskitanniininen, tumman kirsikkainen, karhunvatukkainen, pensasmustikkainen, yrttinen, hennon paprikainen",pullo,metallinen kierrekapseli,13.0,5.4,3,,,,70.0,vakiovalikoima,0836206003466
481017,Footmark Smooth Red 2020,Norex Spirits,"0,75 l",8.49,11.19,,110,punaviinit,Pehmeä & Hedelmäinen,,,Etelä-Afrikka,,2020,WO Western Cape,,"Cinsault, Shiraz, Merlot, ","Täyteläinen, keskitanniininen, kirsikkahilloinen, metsämarjainen, mausteinen",pullo,metallinen kierrekapseli,13.5,5.6,13,,,,80.0,vakiovalikoima,6009706971656
932638,Ponzichter,Weninger,"0,75 l",22.45,29.93,,110,punaviinit,Marjaisa & Raikas,,,Euroopan unioni,,,,Saattaa sisältää sakkaa,"Pinot Noir, Zweigelt, ","Kevyt, vähätanniininen, mustaherukkainen, mustikkainen, vadelmainen",pullo,muovisuljin,12.0,5.5,1,,,,70.0,tilausvalikoima,9120007505689
944692,Badagoni Mukuzani 2018,Badagoni,"0,75 l",20.12,26.83,,110,punaviinit,Mehevä & Hilloinen,,,Georgia,,2018,Kakheti,,"Saperavi, ","Keskitäyteläinen, vähätanniininen, tumman kirsikkainen, marjainen",pullo,luonnonkorkki,13.0,5.2,4,,,,80.0,tilausvalikoima,4860006040327
927954,Badagoni Saperavi 2018,Badagoni,"0,75 l",17.95,23.93,,110,punaviinit,Marjaisa & Raikas,,,Georgia,,2018,Kakheti,,"Saperavi, ","Keskitäyteläinen, keskitanniininen, kirsikkainen, marjainen",pullo,luonnonkorkki,13.0,5.7,2,,,,70.0,tilausvalikoima,4860006040310
954254,Besini Kindzmarauli 2020,Besini Company,"0,75 l",14.49,19.32,,110,punaviinit,Pehmeä & Hedelmäinen,,,Georgia,,2020,AOP Kindzmarauli,,"Saperavi, ","Keskitäyteläinen, vähätanniininen, karhunvatukkainen, mansikkainen, kirsikkahilloinen",pullo,luonnonkorkki,11.0,5.6,30,,,,70.0,vakiovalikoima,4860116020172
909038,Besini Mukuzani Dry Red 2019,Besini Company,"0,75 l",14.99,19.99,,110,punaviinit,Vivahteikas & Kehittynyt,,,Georgia,,2019,Kakheti region,,"Saperavi, ","Täyteläinen, keskitanniininen, karhunvatukkainen, pippurinen, tamminen",pullo,luonnonkorkki,13.5,4.5,,,,,80.0,tilausvalikoima,4860116020165
949342,Besini Premium Dry Red 2016,Besini,"0,75 l",26.98,35.97,,110,punaviinit,Roteva & Voimakas,,,Georgia,,2016,Kakheti,,"Cabernet Sauvignon, Merlot, Saperavi, ","Erittäin täyteläinen, tanniininen, aromikas, setrinen, karhunvatukkainen",pullo,luonnonkorkki,13.5,4.8,,,,,80.0,tilausvalikoima,4860116020233
914574,Besini Premium Kindzmarauli 2019,Besini,"0,75 l",19.99,26.65,,110,punaviinit,Mehevä & Hilloinen,ympäristövastuullinen pakkaus,,Georgia,,2019,AOP Kindzmarauli,,"Saperavi, ","Täyteläinen, keskitanniininen, mustikkainen, mustaherukkainen, vadelmainen",pullo,luonnonkorkki,12.0,4.8,30,,,,80.0,tilausvalikoima,4860116020257
423737,Besini Qvevri 2018,Besini Company,"0,75 l",20.00,26.67,,110,punaviinit,Mehevä & Hilloinen,,,Georgia,,2018,,,"Saperavi, ","Täyteläinen, tanniininen, karhunvatukkainen, mustaherukkainen, kevyen karpaloinen, mustapippurinen, hennon tamminen",pullo,luonnonkorkki,14.5,4.2,3,,,,80.0,vakiovalikoima,4860116020219
